Country Code,Country Name,Region,Income Group,Year,% of female pop. age 25+ with no education,% of female pop. age 25+ with primary schooling,% of female pop. age 25+ with secondary schooling,% of female pop. age 25+ with tertiary schooling,% of pop. age 25+ with no education,% of pop. age 25+ with primary schooling,% of pop. age 25+ with secondary schooling,% of pop. age 25+ with tertiary schooling,"Avg. years of primary schooling, age 25+, female","Avg. years of primary schooling, age 25+, total","Avg. years of secondary schooling, age 25+, female","Avg. years of secondary schooling, age 25+, total","Avg. years of tertiary schooling, age 25+, female","Avg. years of tertiary schooling, age 25+, total","Avg. years of total schooling, age 25+, female","Avg. years of total schooling, age 25+, total","Pop. in thousands, age 25+, female","Pop. in thousands, age 25+, total",Life Expectancy at birth
GHA,Ghana,Sub-Saharan Africa,Lower middle income,1995,55.21,6.33,8.71,1.27,44.18,5.05,12.97,2.16,2.5,3.21,1.61,2.35,0.06,0.11,4.18,5.66,3278.0,6524.0,57.528
GHA,Ghana,Sub-Saharan Africa,Lower middle income,2000,49.92,6.95,11.19,1.83,39.47,6.85,15.27,2.81,2.82,3.45,1.92,2.53,0.09,0.14,4.82,6.13,3797.0,7569.0,57.002
GHA,Ghana,Sub-Saharan Africa,Lower middle income,2005,46.64,7.48,11.67,1.2,37.25,7.03,15.87,2.09,3.03,3.61,2.11,2.69,0.06,0.1,5.21,6.41,4380.0,8758.0,58.719
GHA,Ghana,Sub-Saharan Africa,Lower middle income,2010,42.99,7.67,12.96,1.14,35.33,6.05,17.43,2.09,3.3,3.75,2.35,2.91,0.06,0.1,5.7,6.76,5087.0,10208.0,61.03
GIB,Gibraltar,,,1970,,,,,,,,,,,,,,,,,,,
GIB,Gibraltar,,,1975,,,,,,,,,,,,,,,,,,,
GIB,Gibraltar,,,1980,,,,,,,,,,,,,,,,,,,
GIB,Gibraltar,,,1985,,,,,,,,,,,,,,,,,,,
GIB,Gibraltar,,,1990,,,,,,,,,,,,,,,,,,,
GIB,Gibraltar,,,1995,,,,,,,,,,,,,,,,,,,
GIB,Gibraltar,,,2000,,,,,,,,,,,,,,,,,,,
GIB,Gibraltar,,,2005,,,,,,,,,,,,,,,,,,,
GIB,Gibraltar,,,2010,,,,,,,,,,,,,,,,,,,
GIN,Guinea,Sub-Saharan Africa,Low income,1970,,,,,,,,,,,,,,,,,,,36.655
GIN,Guinea,Sub-Saharan Africa,Low income,1975,,,,,,,,,,,,,,,,,,,38.502
GIN,Guinea,Sub-Saharan Africa,Low income,1980,,,,,,,,,,,,,,,,,,,41.3
GIN,Guinea,Sub-Saharan Africa,Low income,1985,,,,,,,,,,,,,,,,,,,45.52
GIN,Guinea,Sub-Saharan Africa,Low income,1990,,,,,,,,,,,,,,,,,,,49.987
GIN,Guinea,Sub-Saharan Africa,Low income,1995,,,,,,,,,,,,,,,,,,,51.744
GIN,Guinea,Sub-Saharan Africa,Low income,2000,,,,,,,,,,,,,,,,,,,51.203
GIN,Guinea,Sub-Saharan Africa,Low income,2005,,,,,,,,,,,,,,,,,,,53.238
GIN,Guinea,Sub-Saharan Africa,Low income,2010,,,,,,,,,,,,,,,,,,,56.861
GMB,"Gambia, The",Sub-Saharan Africa,Low income,1970,97.25,0.25,0.55,0.06,95.29,0.42,0.8,0.14,0.15,0.26,0.1,0.16,0.0,0.01,0.25,0.43,98.0,192.0,37.868
GMB,"Gambia, The",Sub-Saharan Africa,Low income,1975,97.1,0.2,0.5,0.06,94.9,0.5,1.0,0.13,0.15,0.28,0.1,0.18,0.0,0.01,0.25,0.46,119.0,226.0,42.205
GMB,"Gambia, The",Sub-Saharan Africa,Low income,1980,95.86,0.4,0.79,0.14,92.76,0.64,1.31,0.29,0.23,0.4,0.14,0.26,0.01,0.01,0.38,0.68,135.0,261.0,46.341
GMB,"Gambia, The",Sub-Saharan Africa,Low income,1985,94.07,0.75,0.97,0.27,89.72,1.15,1.67,0.57,0.32,0.57,0.19,0.35,0.01,0.03,0.53,0.95,159.0,303.0,49.998
GMB,"Gambia, The",Sub-Saharan Africa,Low income,1990,92.38,1.0,1.18,0.47,87.06,1.44,2.02,0.97,0.42,0.73,0.26,0.46,0.02,0.05,0.71,1.24,188.0,368.0,52.221
GMB,"Gambia, The",Sub-Saharan Africa,Low income,1995,88.43,1.73,1.67,0.73,81.69,1.99,2.82,1.43,0.66,1.05,0.4,0.68,0.04,0.07,1.09,1.8,229.0,444.0,53.889
GMB,"Gambia, The",Sub-Saharan Africa,Low income,2000,86.88,2.24,1.72,0.83,79.71,2.6,2.93,1.47,0.75,1.17,0.45,0.74,0.04,0.07,1.24,1.99,274.0,531.0,55.956
GMB,"Gambia, The",Sub-Saharan Africa,Low income,2005,83.85,2.15,2.17,0.78,76.39,2.52,3.5,1.38,0.95,1.38,0.6,0.91,0.04,0.07,1.58,2.36,319.0,621.0,57.939
GMB,"Gambia, The",Sub-Saharan Africa,Low income,2010,80.16,1.95,2.58,0.73,72.7,2.3,3.99,1.29,1.17,1.62,0.8,1.13,0.04,0.06,2.01,2.82,365.0,715.0,59.637
GNB,Guinea-Bissau,Sub-Saharan Africa,Low income,1970,,,,,,,,,,,,,,,,,,,40.649
GNB,Guinea-Bissau,Sub-Saharan Africa,Low income,1975,,,,,,,,,,,,,,,,,,,42.263
GNB,Guinea-Bissau,Sub-Saharan Africa,Low income,1980,,,,,,,,,,,,,,,,,,,44.056
GNB,Guinea-Bissau,Sub-Saharan Africa,Low income,1985,,,,,,,,,,,,,,,,,,,45.627
GNB,Guinea-Bissau,Sub-Saharan Africa,Low income,1990,,,,,,,,,,,,,,,,,,,47.095
GNB,Guinea-Bissau,Sub-Saharan Africa,Low income,1995,,,,,,,,,,,,,,,,,,,48.658
GNB,Guinea-Bissau,Sub-Saharan Africa,Low income,2000,,,,,,,,,,,,,,,,,,,50.368
GNB,Guinea-Bissau,Sub-Saharan Africa,Low income,2005,,,,,,,,,,,,,,,,,,,52.275
GNB,Guinea-Bissau,Sub-Saharan Africa,Low income,2010,,,,,,,,,,,,,,,,,,,54.628
GNQ,Equatorial Guinea,Sub-Saharan Africa,High income: nonOECD,1970,,,,,,,,,,,,,,,,,,,39.848
GNQ,Equatorial Guinea,Sub-Saharan Africa,High income: nonOECD,1975,,,,,,,,,,,,,,,,,,,41.344
GNQ,Equatorial Guinea,Sub-Saharan Africa,High income: nonOECD,1980,,,,,,,,,,,,,,,,,,,44.127
GNQ,Equatorial Guinea,Sub-Saharan Africa,High income: nonOECD,1985,,,,,,,,,,,,,,,,,,,46.938
GNQ,Equatorial Guinea,Sub-Saharan Africa,High income: nonOECD,1990,,,,,,,,,,,,,,,,,,,48.775
GNQ,Equatorial Guinea,Sub-Saharan Africa,High income: nonOECD,1995,,,,,,,,,,,,,,,,,,,51.184
GNQ,Equatorial Guinea,Sub-Saharan Africa,High income: nonOECD,2000,,,,,,,,,,,,,,,,,,,53.279
GNQ,Equatorial Guinea,Sub-Saharan Africa,High income: nonOECD,2005,,,,,,,,,,,,,,,,,,,54.449
GNQ,Equatorial Guinea,Sub-Saharan Africa,High income: nonOECD,2010,,,,,,,,,,,,,,,,,,,55.622
GRC,Greece,Europe & Central Asia,High income: OECD,1970,23.83,28.48,15.54,1.76,15.52,31.3,17.35,3.5,3.85,4.37,1.24,1.52,0.07,0.14,5.16,6.04,2804.0,5311.0,70.9036341463415
GRC,Greece,Europe & Central Asia,High income: OECD,1975,20.9,32.01,14.1,3.13,13.69,37.64,15.49,5.29,4.01,4.57,1.2,1.48,0.13,0.21,5.34,6.27,2918.0,5543.0,72.2937073170732
GRC,Greece,Europe & Central Asia,High income: OECD,1980,17.7,41.7,13.1,4.63,11.5,44.3,13.6,7.17,4.39,4.8,1.21,1.46,0.19,0.3,5.78,6.55,3151.0,6020.0,73.6471463414634
GRC,Greece,Europe & Central Asia,High income: OECD,1985,14.77,39.85,18.46,5.9,9.99,44.04,20.36,8.4,4.59,5.03,1.58,1.89,0.24,0.35,6.41,7.27,3303.0,6317.0,75.078512195122
GRC,Greece,Europe & Central Asia,High income: OECD,1990,12.73,40.09,24.33,7.68,8.89,40.15,26.76,9.77,4.86,5.15,2.02,2.33,0.32,0.41,7.2,7.89,3447.0,6663.0,76.9390243902439
GRC,Greece,Europe & Central Asia,High income: OECD,1995,15.9,35.48,23.52,10.24,12.0,35.52,25.07,12.19,4.84,5.11,2.3,2.56,0.43,0.51,7.57,8.18,3747.0,7244.0,77.5853658536585
GRC,Greece,Europe & Central Asia,High income: OECD,2000,16.56,30.78,25.71,12.47,12.8,30.8,26.87,14.07,4.88,5.13,2.63,2.85,0.52,0.59,8.03,8.57,3989.0,7722.0,77.8878048780488
GRC,Greece,Europe & Central Asia,High income: OECD,2005,4.76,35.58,24.24,20.36,3.34,33.74,25.72,21.45,5.54,5.66,3.0,3.22,0.84,0.89,9.38,9.77,4194.0,8152.0,79.2390243902439
GRC,Greece,Europe & Central Asia,High income: OECD,2010,3.84,31.73,25.44,24.35,2.79,30.23,26.82,24.85,5.62,5.72,3.33,3.5,1.01,1.03,9.96,10.26,4335.0,8455.0,80.3878048780488
GRD,Grenada,Latin America & Caribbean,Upper middle income,1970,,,,,,,,,,,,,,,,,,,65.619
GRD,Grenada,Latin America & Caribbean,Upper middle income,1975,,,,,,,,,,,,,,,,,,,66.895
GRD,Grenada,Latin America & Caribbean,Upper middle income,1980,,,,,,,,,,,,,,,,,,,67.879
GRD,Grenada,Latin America & Caribbean,Upper middle income,1985,,,,,,,,,,,,,,,,,,,68.462
GRD,Grenada,Latin America & Caribbean,Upper middle income,1990,,,,,,,,,,,,,,,,,,,69.598
GRD,Grenada,Latin America & Caribbean,Upper middle income,1995,,,,,,,,,,,,,,,,,,,71.356
GRD,Grenada,Latin America & Caribbean,Upper middle income,2000,,,,,,,,,,,,,,,,,,,72.648
GRD,Grenada,Latin America & Caribbean,Upper middle income,2005,,,,,,,,,,,,,,,,,,,73.123
GRD,Grenada,Latin America & Caribbean,Upper middle income,2010,,,,,,,,,,,,,,,,,,,72.867
GRL,Greenland,Europe & Central Asia,High income: nonOECD,1970,,,,,,,,,,,,,,,,,,,
GRL,Greenland,Europe & Central Asia,High income: nonOECD,1975,,,,,,,,,,,,,,,,,,,
GRL,Greenland,Europe & Central Asia,High income: nonOECD,1980,,,,,,,,,,,,,,,,,,,63.449756097561
GRL,Greenland,Europe & Central Asia,High income: nonOECD,1985,,,,,,,,,,,,,,,,,,,63.8336585365854
GRL,Greenland,Europe & Central Asia,High income: nonOECD,1990,,,,,,,,,,,,,,,,,,,65.0682926829268
GRL,Greenland,Europe & Central Asia,High income: nonOECD,1995,,,,,,,,,,,,,,,,,,,65.6441463414634
GRL,Greenland,Europe & Central Asia,High income: nonOECD,2000,,,,,,,,,,,,,,,,,,,66.9634146341463
GRL,Greenland,Europe & Central Asia,High income: nonOECD,2005,,,,,,,,,,,,,,,,,,,69.2207317073171
GRL,Greenland,Europe & Central Asia,High income: nonOECD,2010,,,,,,,,,,,,,,,,,,,70.8570731707317
GTM,Guatemala,Latin America & Caribbean,Lower middle income,1970,78.17,4.64,2.62,0.21,72.78,5.2,2.33,0.67,0.92,1.12,0.18,0.2,0.01,0.03,1.12,1.35,955.0,1924.0,52.501
GTM,Guatemala,Latin America & Caribbean,Lower middle income,1975,75.36,5.12,3.11,0.36,70.09,5.65,2.81,0.96,1.05,1.25,0.22,0.25,0.02,0.04,1.29,1.55,1102.0,2221.0,55.14
GTM,Guatemala,Latin America & Caribbean,Lower middle income,1980,61.6,7.9,4.6,0.95,55.0,8.6,4.0,1.82,1.64,1.88,0.37,0.4,0.04,0.08,2.05,2.36,1247.0,2506.0,57.272
GTM,Guatemala,Latin America & Caribbean,Lower middle income,1985,58.1,9.31,5.61,1.16,50.62,11.05,4.99,2.01,1.84,2.14,0.46,0.49,0.05,0.09,2.35,2.72,1397.0,2796.0,59.661
GTM,Guatemala,Latin America & Caribbean,Lower middle income,1990,54.51,10.31,6.82,1.42,46.7,12.42,6.27,2.26,2.03,2.35,0.56,0.6,0.07,0.1,2.66,3.05,1573.0,3126.0,62.261
GTM,Guatemala,Latin America & Caribbean,Lower middle income,1995,50.23,11.29,8.14,1.73,42.6,13.48,7.78,2.6,2.24,2.57,0.68,0.72,0.08,0.12,3.0,3.41,1803.0,3502.0,65.09
GTM,Guatemala,Latin America & Caribbean,Lower middle income,2000,46.3,12.1,9.5,2.09,39.5,14.1,9.7,2.92,2.44,2.75,0.79,0.86,0.1,0.13,3.32,3.74,2095.0,3974.0,67.849
GTM,Guatemala,Latin America & Caribbean,Lower middle income,2005,45.51,13.52,6.93,1.84,38.89,15.02,7.18,2.75,2.42,2.73,0.63,0.73,0.08,0.12,3.13,3.58,2470.0,4603.0,69.762
GTM,Guatemala,Latin America & Caribbean,Lower middle income,2010,36.44,14.33,13.16,0.0,31.24,17.33,13.14,0.01,2.99,3.26,1.02,1.04,0.0,0.0,4.02,4.3,2915.0,5399.0,71.481
GUM,Guam,East Asia & Pacific,High income: nonOECD,1970,,,,,,,,,,,,,,,,,,,65.662
GUM,Guam,East Asia & Pacific,High income: nonOECD,1975,,,,,,,,,,,,,,,,,,,67.599
GUM,Guam,East Asia & Pacific,High income: nonOECD,1980,,,,,,,,,,,,,,,,,,,69.262
GUM,Guam,East Asia & Pacific,High income: nonOECD,1985,,,,,,,,,,,,,,,,,,,70.701
GUM,Guam,East Asia & Pacific,High income: nonOECD,1990,,,,,,,,,,,,,,,,,,,71.925
GUM,Guam,East Asia & Pacific,High income: nonOECD,1995,,,,,,,,,,,,,,,,,,,73.267
GUM,Guam,East Asia & Pacific,High income: nonOECD,2000,,,,,,,,,,,,,,,,,,,75.011
GUM,Guam,East Asia & Pacific,High income: nonOECD,2005,,,,,,,,,,,,,,,,,,,76.687
GUM,Guam,East Asia & Pacific,High income: nonOECD,2010,,,,,,,,,,,,,,,,,,,77.941
GUY,Guyana,Latin America & Caribbean,Lower middle income,1970,16.2,44.47,3.05,0.24,12.2,46.11,3.77,0.65,4.1,4.32,0.48,0.61,0.01,0.03,4.59,4.96,119.0,233.0,61.789
GUY,Guyana,Latin America & Caribbean,Lower middle income,1975,13.14,44.01,4.59,0.34,9.9,44.82,5.6,0.78,4.28,4.48,0.7,0.86,0.02,0.04,5.0,5.37,131.0,254.0,62.14
GUY,Guyana,Latin America & Caribbean,Lower middle income,1980,10.6,42.54,6.76,0.55,8.1,42.66,7.88,1.14,4.45,4.61,0.97,1.15,0.03,0.06,5.45,5.82,140.0,275.0,62.498
GUY,Guyana,Latin America & Caribbean,Lower middle income,1985,8.87,39.03,10.97,0.87,7.03,39.67,11.51,1.09,4.63,4.73,1.46,1.52,0.05,0.05,6.14,6.31,150.0,287.0,62.801
GUY,Guyana,Latin America & Caribbean,Lower middle income,1990,8.72,34.27,15.46,0.85,7.02,35.74,15.25,0.91,4.74,4.81,1.96,1.91,0.04,0.05,6.75,6.77,161.0,300.0,63.287
GUY,Guyana,Latin America & Caribbean,Lower middle income,1995,8.62,29.63,20.79,0.74,6.86,32.35,19.47,0.67,4.85,4.89,2.47,2.29,0.04,0.03,7.36,7.22,173.0,322.0,64.064
GUY,Guyana,Latin America & Caribbean,Lower middle income,2000,7.2,24.1,27.15,0.07,7.0,27.6,24.37,0.13,5.05,4.99,3.07,2.73,0.0,0.01,8.12,7.72,188.0,354.0,65.242
GUY,Guyana,Latin America & Caribbean,Lower middle income,2005,6.33,21.96,30.68,0.1,6.31,25.53,27.44,0.13,5.15,5.07,3.37,3.0,0.01,0.01,8.52,8.07,206.0,387.0,66.694
GUY,Guyana,Latin America & Caribbean,Lower middle income,2010,5.26,20.02,34.36,0.18,5.29,23.32,31.16,0.2,5.25,5.18,3.67,3.32,0.01,0.01,8.93,8.5,222.0,416.0,68.059
HKG,"Hong Kong SAR, China",East Asia & Pacific,High income: nonOECD,1970,51.6,15.3,8.7,0.7,33.1,21.47,13.72,2.01,2.39,3.42,1.01,1.62,0.04,0.1,3.44,5.15,865.0,1706.0,71.386512195122
HKG,"Hong Kong SAR, China",East Asia & Pacific,High income: nonOECD,1975,44.7,16.77,11.8,0.99,28.5,22.88,15.5,2.39,2.78,3.71,1.3,1.85,0.06,0.12,4.14,5.68,1026.0,2096.0,73.3682926829268
HKG,"Hong Kong SAR, China",East Asia & Pacific,High income: nonOECD,1980,35.9,19.5,14.4,2.36,22.5,23.1,17.3,4.09,3.39,4.14,1.85,2.37,0.15,0.22,5.39,6.73,1246.0,2612.0,74.6731707317073
HKG,"Hong Kong SAR, China",East Asia & Pacific,High income: nonOECD,1985,28.2,19.81,18.94,3.18,18.4,22.57,21.51,4.94,3.9,4.51,2.42,2.88,0.18,0.25,6.5,7.64,1516.0,3127.0,76.4341463414634
HKG,"Hong Kong SAR, China",East Asia & Pacific,High income: nonOECD,1990,22.8,19.8,25.0,5.29,15.7,21.13,25.5,7.33,4.35,4.78,3.06,3.42,0.27,0.36,7.68,8.55,1759.0,3582.0,77.3804878048781
HKG,"Hong Kong SAR, China",East Asia & Pacific,High income: nonOECD,1995,23.87,17.22,25.71,7.29,18.5,18.32,25.74,9.19,4.38,4.7,3.35,3.61,0.35,0.43,8.08,8.75,2074.0,4086.0,78.6829268292683
HKG,"Hong Kong SAR, China",East Asia & Pacific,High income: nonOECD,2000,25.98,14.59,26.08,10.04,21.7,15.98,25.29,11.75,4.32,4.57,3.54,3.7,0.46,0.53,8.32,8.8,2412.0,4601.0,80.8780487804878
HKG,"Hong Kong SAR, China",East Asia & Pacific,High income: nonOECD,2005,11.6,18.04,29.53,16.67,8.4,17.66,29.05,18.58,5.19,5.38,4.3,4.52,0.72,0.8,10.21,10.71,2752.0,5108.0,81.6292682926829
HKG,"Hong Kong SAR, China",East Asia & Pacific,High income: nonOECD,2010,8.71,17.43,40.18,13.0,6.28,16.88,39.84,14.77,5.39,5.54,4.65,4.84,0.56,0.64,10.6,11.02,3023.0,5578.0,82.9780487804878
HND,Honduras,Latin America & Caribbean,Lower middle income,1970,59.53,4.77,3.34,0.21,55.94,5.11,3.45,0.5,1.5,1.64,0.21,0.24,0.01,0.03,1.73,1.91,435.0,863.0,52.522
HND,Honduras,Latin America & Caribbean,Lower middle income,1975,56.3,6.0,3.8,0.24,53.1,6.0,3.8,0.63,1.66,1.77,0.25,0.28,0.01,0.03,1.92,2.08,496.0,983.0,55.834
HND,Honduras,Latin America & Caribbean,Lower middle income,1980,44.92,10.82,6.02,0.66,42.89,10.77,5.71,1.21,2.27,2.35,0.44,0.47,0.03,0.06,2.75,2.88,590.0,1173.0,59.632
HND,Honduras,Latin America & Caribbean,Lower middle income,1985,34.1,15.19,8.3,1.41,33.5,14.88,7.6,2.18,2.88,2.9,0.68,0.7,0.07,0.11,3.64,3.71,705.0,1400.0,63.643
HND,Honduras,Latin America & Caribbean,Lower middle income,1990,28.71,17.77,10.26,1.74,27.92,17.79,9.53,2.48,3.23,3.26,0.87,0.89,0.09,0.12,4.19,4.27,850.0,1681.0,66.723
HND,Honduras,Latin America & Caribbean,Lower middle income,1995,25.4,20.39,11.68,2.12,24.38,20.32,10.86,2.75,3.5,3.53,1.03,1.04,0.11,0.14,4.64,4.71,1017.0,2018.0,68.871
HND,Honduras,Latin America & Caribbean,Lower middle income,2000,21.99,22.88,12.15,2.6,20.94,22.71,11.47,3.12,3.74,3.77,1.14,1.15,0.13,0.16,5.01,5.08,1214.0,2410.0,70.689
HND,Honduras,Latin America & Caribbean,Lower middle income,2005,18.74,25.56,13.24,3.15,18.12,25.21,12.86,3.46,3.99,4.02,1.25,1.26,0.16,0.17,5.4,5.45,1442.0,2868.0,72.026
HND,Honduras,Latin America & Caribbean,Lower middle income,2010,18.83,25.31,14.8,3.24,18.72,25.19,14.1,3.41,4.04,4.02,1.33,1.3,0.16,0.17,5.54,5.5,1711.0,3403.0,73.317
HRV,Croatia,Europe & Central Asia,High income: nonOECD,1970,29.35,46.58,4.29,1.16,22.62,45.79,9.05,2.44,5.31,5.88,0.44,0.73,0.06,0.12,5.81,6.74,1341.0,2502.0,68.2004878048781
HRV,Croatia,Europe & Central Asia,High income: nonOECD,1975,23.13,48.58,6.09,1.58,17.5,45.73,12.08,2.91,5.84,6.33,0.58,0.93,0.08,0.15,6.5,7.41,1406.0,2640.0,70.0019512195122
HRV,Croatia,Europe & Central Asia,High income: nonOECD,1980,19.87,46.43,8.4,2.07,14.74,43.49,15.38,3.33,6.08,6.56,0.74,1.12,0.11,0.17,6.93,7.85,1478.0,2785.0,70.1753658536586
HRV,Croatia,Europe & Central Asia,High income: nonOECD,1985,16.77,44.45,11.47,2.71,12.18,40.97,19.2,3.94,6.37,6.8,0.95,1.33,0.14,0.2,7.45,8.32,1541.0,2907.0,70.8860975609756
HRV,Croatia,Europe & Central Asia,High income: nonOECD,1990,14.48,42.14,14.87,3.19,10.35,38.27,23.1,4.3,6.57,6.96,1.13,1.51,0.16,0.21,7.86,8.68,1582.0,2983.0,72.1704878048781
HRV,Croatia,Europe & Central Asia,High income: nonOECD,1995,10.64,35.06,20.6,4.12,7.43,31.4,29.01,5.18,6.89,7.2,1.49,1.85,0.21,0.26,8.59,9.31,1680.0,3165.0,72.0843902439024
HRV,Croatia,Europe & Central Asia,High income: nonOECD,2000,7.58,28.49,27.44,5.85,5.16,24.8,36.16,6.75,6.89,7.09,2.08,2.46,0.29,0.33,9.26,9.88,1658.0,3117.0,72.8078048780488
HRV,Croatia,Europe & Central Asia,High income: nonOECD,2005,5.01,20.18,35.06,8.61,3.32,16.85,43.75,9.19,6.81,6.91,2.83,3.21,0.43,0.45,10.07,10.58,1724.0,3245.0,75.2446341463415
HRV,Croatia,Europe & Central Asia,High income: nonOECD,2010,2.94,10.28,44.87,12.1,1.93,7.76,52.41,12.46,6.68,6.7,3.75,4.11,0.61,0.62,11.04,11.42,1761.0,3327.0,76.4756097560976
HTI,Haiti,Latin America & Caribbean,Low income,1970,88.0,1.5,1.3,0.17,83.5,1.8,2.0,0.27,0.49,0.67,0.15,0.22,0.01,0.01,0.65,0.9,965.0,1837.0,46.027
HTI,Haiti,Latin America & Caribbean,Low income,1975,84.81,1.82,1.78,0.21,79.99,2.09,2.91,0.33,0.64,0.84,0.21,0.31,0.01,0.02,0.87,1.17,1029.0,1962.0,48.683
HTI,Haiti,Latin America & Caribbean,Low income,1980,81.3,1.98,2.27,0.27,77.0,2.19,3.95,0.54,0.81,1.0,0.3,0.42,0.01,0.02,1.12,1.44,1118.0,2121.0,51.009
HTI,Haiti,Latin America & Caribbean,Low income,1985,76.74,2.3,2.58,0.31,59.65,4.26,5.24,0.55,1.01,1.64,0.37,0.54,0.02,0.03,1.4,2.2,1227.0,2319.0,52.637
HTI,Haiti,Latin America & Caribbean,Low income,1990,70.68,2.73,2.87,0.35,54.05,4.4,7.7,0.56,1.29,1.92,0.46,0.75,0.02,0.03,1.76,2.69,1350.0,2539.0,54.265
HTI,Haiti,Latin America & Caribbean,Low income,1995,64.68,3.1,3.0,0.47,48.75,4.46,10.55,0.63,1.56,2.19,0.55,0.98,0.02,0.03,2.13,3.2,1453.0,2724.0,55.829
HTI,Haiti,Latin America & Caribbean,Low income,2000,58.04,3.45,3.05,0.61,43.21,4.51,13.97,0.7,1.86,2.48,0.66,1.24,0.03,0.03,2.55,3.75,1576.0,2962.0,57.131
HTI,Haiti,Latin America & Caribbean,Low income,2005,51.68,3.77,2.89,0.74,38.04,4.53,17.8,0.76,2.15,2.75,0.75,1.51,0.04,0.03,2.94,4.29,1755.0,3324.0,58.652
HTI,Haiti,Latin America & Caribbean,Low income,2010,51.98,3.24,2.58,0.89,35.12,4.32,21.88,0.82,2.21,2.93,0.83,1.77,0.04,0.04,3.08,4.74,1999.0,3821.0,60.511
HUN,Hungary,Europe & Central Asia,Upper middle income,1970,2.8,66.3,3.41,2.45,2.4,64.6,3.69,4.8,7.06,7.13,0.38,0.49,0.11,0.2,7.55,7.82,3437.0,6464.0,69.1646341463415
HUN,Hungary,Europe & Central Asia,Upper middle income,1975,2.19,65.94,4.9,3.35,1.71,63.48,5.73,5.66,7.27,7.34,0.53,0.67,0.14,0.23,7.95,8.24,3545.0,6677.0,69.29
HUN,Hungary,Europe & Central Asia,Upper middle income,1980,1.7,61.5,7.76,4.79,1.3,57.0,9.94,6.91,7.37,7.46,0.75,0.95,0.2,0.28,8.32,8.69,3683.0,6927.0,69.0617073170732
HUN,Hungary,Europe & Central Asia,Upper middle income,1985,1.61,49.63,12.56,6.48,1.25,46.53,15.5,8.35,7.12,7.26,0.99,1.21,0.27,0.34,8.38,8.81,3713.0,6961.0,68.9721951219512
HUN,Hungary,Europe & Central Asia,Upper middle income,1990,1.55,34.91,13.7,8.1,1.29,33.57,16.98,9.71,6.72,6.93,1.14,1.36,0.34,0.4,8.2,8.68,3641.0,6789.0,69.3156097560976
HUN,Hungary,Europe & Central Asia,Upper middle income,1995,1.05,26.77,28.39,9.07,0.91,23.64,32.24,10.36,7.63,7.69,2.07,2.25,0.38,0.43,10.08,10.37,3676.0,6823.0,69.7917073170732
HUN,Hungary,Europe & Central Asia,Upper middle income,2000,0.8,14.48,37.34,10.52,0.72,11.14,42.43,11.7,7.9,7.91,2.65,2.85,0.44,0.49,11.0,11.24,3765.0,6989.0,71.2463414634146
HUN,Hungary,Europe & Central Asia,Upper middle income,2005,0.65,6.72,47.3,13.61,0.61,5.12,51.97,13.93,7.91,7.92,3.08,3.21,0.57,0.58,11.56,11.71,3885.0,7221.0,72.6487804878049
HUN,Hungary,Europe & Central Asia,Upper middle income,2010,0.31,2.1,48.97,18.15,0.28,1.6,54.29,17.65,7.97,7.97,3.33,3.43,0.77,0.74,12.06,12.14,3911.0,7278.0,74.2073170731707
IDN,Indonesia,East Asia & Pacific,Lower middle income,1970,69.7,11.0,0.81,0.09,55.3,17.0,1.49,0.27,1.34,2.02,0.12,0.23,0.01,0.02,1.46,2.26,24530.0,48183.0,52.553
IDN,Indonesia,East Asia & Pacific,Lower middle income,1975,62.47,10.25,1.49,0.12,48.59,14.95,2.66,0.32,1.58,2.23,0.19,0.34,0.01,0.02,1.78,2.58,27156.0,53103.0,55.386
IDN,Indonesia,East Asia & Pacific,Lower middle income,1980,53.9,12.9,3.0,0.16,41.1,16.8,4.9,0.35,1.97,2.58,0.3,0.48,0.01,0.02,2.29,3.09,30487.0,59820.0,57.995
IDN,Indonesia,East Asia & Pacific,Lower middle income,1985,56.42,12.56,4.02,0.43,46.1,16.26,6.35,0.84,1.97,2.53,0.43,0.66,0.02,0.04,2.43,3.23,34968.0,68799.0,60.287
IDN,Indonesia,East Asia & Pacific,Lower middle income,1990,62.81,9.92,5.82,0.94,54.5,12.32,8.46,1.53,1.83,2.31,0.63,0.9,0.05,0.08,2.51,3.28,40015.0,78871.0,62.32
IDN,Indonesia,East Asia & Pacific,Lower middle income,1995,46.58,17.52,7.68,1.08,39.79,19.83,10.36,1.57,2.65,3.07,0.8,1.05,0.05,0.08,3.51,4.21,46128.0,91037.0,64.291
IDN,Indonesia,East Asia & Pacific,Lower middle income,2000,32.74,26.87,7.51,1.31,27.92,29.06,9.69,1.82,3.33,3.66,0.79,1.0,0.07,0.09,4.19,4.75,52675.0,103854.0,65.772
IDN,Indonesia,East Asia & Pacific,Lower middle income,2005,23.24,30.22,11.26,2.38,18.62,31.69,13.99,2.92,3.97,4.29,1.2,1.45,0.12,0.15,5.29,5.88,59629.0,117391.0,67.334
IDN,Indonesia,East Asia & Pacific,Lower middle income,2010,13.28,30.57,16.93,4.59,9.47,30.56,20.34,5.04,4.64,4.9,1.84,2.1,0.23,0.25,6.71,7.26,66679.0,131196.0,69.205
IMN,Isle of Man,Europe & Central Asia,High income: nonOECD,1970,,,,,,,,,,,,,,,,,,,
